"","Progress","Age","Gender","Ethnicity","Education","Marital","Employment","Purpose","FreqUse","Nationality","ucla_1","ucla_2","ucla_3","ucla_4","ucla_5","ucla_6","ucla_7","ucla_8","ucla_9","ucla_10","ucla_11","ucla_12","ucla_13","ucla_14","ucla_15","ucla_16","ucla_17","ucla_18","ucla_19","ucla_20","OCI_1","OCI_2","OCI_3","OCI_4","OCI_5","OCI_6","OCI_7","OCI_8","OCI_9","OCI_10","OCI_11","OCI_12","OCI_13","OCI_14","OCI_15","OCI_16","OCI_17","OCI_18","OCI_19","OCI_20","OCI_21","OCI_22","OCI_23","OCI_24","OCI_25","OCI_26","OCI_27","OCI_28","OCI_29","OCI_30","OCI_31","OCI_32","OCI_33","OCI_34","OCI_35","OCI_36","OCI_socsup","OCI_dep","OCI_imp","OCI_att","Ucla_score","OCI_score"
"195",100,31,1,1,3,3,2,"3,4,6,8,9",3,2,3,2,2,3,3,1,2,4,2,3,3,2,3,2,2,3,3,2,1,2,3,4,4,3,4,4,5,6,2,3,5,4,5,3,4,5,3,5,3,4,6,4,5,4,5,4,5,5,3,5,4,3,3,4,4,6,53,26,42,28,48,149
"196",100,31,1,1,3,3,2,"3,4,6,8,9",3,2,3,2,2,3,3,1,2,4,2,3,3,2,3,2,2,3,3,2,1,2,3,4,4,3,4,4,5,6,2,3,5,4,5,3,4,5,3,5,3,4,6,4,5,4,5,4,5,5,3,5,4,3,3,4,4,6,53,26,42,28,48,149
"197",100,23,2,1,4,2,2,"1,3,5,9",3,2,1,2,2,2,1,1,2,2,1,1,2,2,2,2,1,1,4,2,1,1,5,5,5,4,3,5,5,5,4,5,4,3,5,5,5,5,5,5,3,5,5,4,6,6,3,2,6,2,3,4,5,5,5,5,5,6,59,29,45,30,33,163
"198",100,25,1,1,2,2,2,"4,6,8,9",3,2,3,3,2,3,1,2,3,3,1,3,3,4,3,2,2,2,4,2,2,3,3,5,3,4,2,4,5,4,5,2,3,5,5,3,3,3,4,3,5,6,4,3,5,4,5,4,3,5,4,3,6,5,3,4,3,5,53,25,36,29,51,143
"199",100,25,1,1,2,2,2,"4,6,8,9",3,2,3,3,2,3,1,2,3,3,2,1,2,3,2,2,1,1,4,4,2,3,3,5,6,4,5,6,6,6,3,3,4,2,3,3,4,2,3,2,4,4,3,5,4,5,4,3,5,4,3,6,5,3,4,3,4,4,52,27,35,29,47,143
"200",100,25,1,1,2,2,2,"4,6,8,9",3,2,3,3,2,3,1,2,3,3,2,1,3,3,2,3,3,1,4,4,2,3,3,3,3,2,3,1,2,3,3,4,1,7,2,4,2,2,2,1,2,2,3,3,2,6,2,2,3,6,1,3,1,1,4,2,3,4,29,19,30,20,51,98
"201",100,39,1,1,4,1,2,"4,6,9",4,2,2,3,4,2,2,3,3,2,2,2,2,4,1,3,3,3,3,3,3,2,4,5,3,4,5,3,4,5,4,3,2,2,5,3,4,3,4,5,4,6,5,4,3,5,4,5,6,3,3,4,3,5,4,4,3,5,51,24,38,31,52,144
"202",100,39,1,1,4,1,2,"4,6,9",4,2,2,3,4,2,2,3,3,2,2,2,2,4,1,3,3,3,3,3,3,2,4,5,3,4,5,3,4,5,4,3,2,2,5,3,4,3,4,5,4,6,5,4,3,5,4,5,6,3,3,4,3,5,4,4,3,5,51,24,38,31,52,144
"203",100,39,1,1,4,1,2,"4,6,9",4,2,2,3,4,2,2,3,3,2,2,2,2,4,1,3,3,3,3,3,3,2,4,5,3,4,5,3,4,5,4,3,2,2,5,3,4,3,4,5,4,6,5,4,3,5,4,5,6,3,3,4,3,5,4,4,2,5,51,23,38,31,52,143
"204",100,39,1,1,4,1,2,"4,6,9",4,2,2,3,4,2,2,3,3,2,2,2,2,4,1,3,3,3,3,3,3,2,4,5,3,4,5,3,4,5,4,3,2,2,5,3,4,3,4,5,4,6,5,4,3,5,4,5,6,3,3,4,3,5,2,4,3,5,51,24,38,29,52,142
"205",100,32,1,1,4,2,2,"3,7,8,9",4,2,2,4,2,3,2,2,4,3,2,1,2,4,4,2,3,2,3,3,1,2,4,3,2,5,4,6,5,3,5,2,4,3,6,4,5,6,6,4,3,5,4,6,6,3,5,3,6,5,4,4,6,5,4,3,4,6,57,27,42,33,51,159
"206",100,32,1,1,4,2,2,"3,7,8,9",3,2,2,3,2,2,3,3,3,1,3,2,1,2,2,2,2,4,1,1,3,2,4,3,2,5,7,5,3,5,2,4,5,2,4,5,6,6,4,3,5,4,6,6,3,5,3,6,5,4,4,5,5,4,2,3,4,6,55,24,48,28,44,155
"207",100,32,1,1,4,2,2,"3,7,8,9",4,2,2,4,2,3,2,2,4,3,2,1,2,4,4,2,3,2,3,3,1,2,4,3,2,5,4,6,5,3,5,2,4,3,5,4,5,6,6,4,3,5,4,6,6,3,5,3,6,5,4,4,6,5,4,3,4,6,56,27,42,33,51,158
"208",100,32,1,1,4,2,2,"3,7,8,9",4,2,2,4,2,3,2,2,4,3,2,1,2,4,4,2,3,2,3,3,1,2,4,3,2,5,4,6,5,3,5,2,4,3,6,2,4,7,7,2,4,4,1,3,1,4,4,3,3,5,4,3,4,6,4,2,2,6,53,17,38,29,51,137
"209",100,23,1,1,3,1,1,"2",2,2,4,2,1,2,2,2,2,1,3,3,1,3,3,2,1,3,2,3,3,2,3,1,4,4,2,3,3,6,2,2,3,4,3,3,2,4,4,3,2,5,3,4,4,3,3,7,5,4,3,5,6,2,4,3,6,4,49,21,31,28,45,129
"210",100,25,1,1,4,3,2,"6",5,2,2,3,3,2,3,2,2,3,1,3,3,2,2,3,3,2,3,4,3,3,2,4,3,4,5,4,5,3,3,4,1,6,2,3,3,4,3,6,3,4,3,4,5,2,3,3,4,3,4,4,5,3,4,5,4,6,46,22,40,26,52,134
"211",100,25,1,1,4,3,2,"6",5,2,2,3,3,2,3,2,2,3,1,3,3,2,2,3,3,2,3,4,3,3,2,4,3,4,4,3,5,2,3,4,1,6,4,4,5,4,5,1,3,3,2,4,5,4,1,2,2,3,7,6,7,1,3,2,2,5,43,20,38,25,52,126
"212",100,25,1,1,4,3,2,"6",5,2,2,3,3,2,3,2,2,3,1,3,3,2,2,3,3,2,3,4,3,3,2,4,3,4,5,4,5,3,3,4,1,6,2,3,3,4,3,6,3,4,5,4,5,4,1,2,2,3,1,3,4,3,2,3,3,7,44,21,41,18,52,124
"213",100,25,1,1,4,3,2,"3,4,6",5,2,2,3,3,2,3,2,2,3,1,3,3,2,2,3,3,2,3,4,3,3,2,4,3,4,5,4,5,3,3,4,1,6,3,3,3,4,3,6,3,4,3,4,5,3,3,3,4,3,4,4,5,3,4,5,4,6,47,23,40,26,52,136
"214",100,39,1,4,4,1,1,"1,2,4,9",6,2,2,3,2,2,2,2,2,2,3,1,2,2,2,3,2,3,3,3,2,2,3,2,3,4,4,4,4,6,6,5,3,4,4,4,4,4,5,3,5,4,4,5,5,4,5,5,4,3,3,3,3,5,4,4,3,3,54,24,40,26,45,144
"215",100,26,2,1,4,1,1,"1,2,4,5,6,9",4,2,1,2,3,3,2,2,2,3,2,2,2,2,2,2,3,2,4,3,2,2,7,5,5,5,6,6,6,6,5,5,7,3,4,3,7,5,4,5,5,4,5,6,5,5,6,6,5,6,6,7,6,6,5,5,6,7,69,33,54,39,46,195
"216",100,23,2,1,3,2,1,"1,2",2,2,4,2,2,1,3,3,3,3,3,4,3,3,3,2,2,2,3,2,2,1,2,4,2,4,6,3,4,3,2,3,4,4,2,4,4,3,5,5,3,2,5,6,4,5,3,5,7,6,5,3,4,5,3,5,5,3,42,27,43,31,51,143
"217",100,24,1,1,3,2,1,"1,8",2,2,4,2,3,3,4,3,3,2,3,2,3,2,2,2,2,3,2,3,2,3,2,3,5,4,3,4,5,3,5,4,3,6,5,4,2,6,3,4,6,2,2,5,4,3,3,2,5,5,3,4,3,3,6,5,3,3,54,21,35,28,53,138
"218",100,22,1,1,2,2,1,"3,9",2,2,3,2,2,2,3,2,3,2,2,1,4,2,2,2,3,3,2,2,3,3,5,5,6,5,5,5,5,4,5,5,5,3,4,4,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,63,29,48,35,48,175
"219",100,25,1,1,2,2,2,"4,6,8,9",3,2,3,3,2,3,1,2,3,3,2,3,2,3,3,2,2,2,4,3,1,2,3,3,3,2,3,1,2,3,3,4,1,7,2,4,2,2,2,1,2,2,3,4,3,4,2,2,3,3,1,3,1,1,4,2,3,6,29,19,32,17,49,97
"220",100,22,1,1,3,2,1,"9",2,2,2,3,2,3,3,2,2,3,3,2,2,2,2,3,2,3,3,2,3,2,4,4,2,4,3,5,4,4,4,3,3,5,2,4,6,3,3,4,4,4,5,2,4,4,3,4,6,3,4,4,1,3,5,3,3,6,45,20,41,29,49,135
"221",100,22,2,1,3,2,1,"4",2,2,4,2,2,1,3,2,2,3,2,3,2,1,2,3,3,3,3,3,4,4,2,3,4,6,4,3,3,5,3,3,5,4,3,2,3,5,3,2,3,4,3,3,5,4,3,3,5,3,2,4,3,3,5,4,2,4,41,20,39,26,52,126
"222",100,26,1,3,4,2,1,"1,2,5,6,8",4,2,2,3,2,3,2,3,3,3,2,2,2,3,2,3,3,1,2,3,2,2,5,4,3,5,3,2,4,3,5,5,3,4,5,5,4,4,5,5,3,5,3,4,5,5,4,4,5,5,4,4,3,3,4,3,3,4,51,25,39,30,48,145
"223",100,24,1,1,4,2,1,"1,2,4,5,6,9",3,2,2,3,3,2,2,2,3,2,3,2,3,4,4,3,3,2,3,2,1,2,7,4,4,5,4,5,3,4,4,5,4,3,6,5,4,6,4,5,5,4,6,4,5,4,4,5,6,6,4,5,6,5,4,5,5,7,65,26,47,34,51,172
"224",100,25,2,1,4,2,1,"2,5,6,9",3,2,1,2,2,2,1,1,2,3,2,1,2,3,3,3,1,1,4,2,2,1,6,5,6,5,4,6,5,5,4,6,6,4,5,6,6,4,6,5,5,6,6,5,4,5,6,5,4,5,6,5,5,6,5,5,6,6,67,31,54,37,39,189
"225",100,22,1,1,3,2,2,"1,2",4,2,2,2,2,3,2,2,2,3,2,2,2,3,3,3,2,3,2,2,2,2,5,4,5,5,4,5,5,5,5,4,5,3,4,5,5,4,5,4,5,4,5,5,5,4,5,5,5,4,5,5,5,5,4,4,5,6,62,28,46,32,46,168
"226",100,25,1,1,4,2,1,"1,5,6,8,9",2,2,1,3,2,2,1,1,2,2,1,1,2,3,3,2,2,2,3,2,1,1,4,2,5,6,5,3,6,6,2,2,2,3,6,2,3,5,5,5,3,1,2,4,2,5,1,4,6,1,3,1,1,2,2,2,2,2,52,16,32,16,37,116
"227",100,26,1,3,4,2,1,"1,2,3,5,9",4,2,2,3,3,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,5,4,3,4,3,4,3,4,5,5,2,3,4,3,4,3,3,5,2,4,3,4,4,5,3,2,5,4,3,4,3,4,5,3,4,5,46,24,35,29,44,134
"228",100,24,1,1,3,2,1,"2",2,2,4,2,2,1,3,3,2,1,3,2,2,1,1,3,3,2,3,2,4,3,2,4,4,3,3,5,4,3,3,5,5,5,3,4,3,3,6,3,2,5,3,1,5,4,3,5,3,3,4,5,3,6,3,6,2,5,44,19,44,29,47,136
"229",100,25,2,4,4,2,1,"1,2,5,8,9",5,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,5,3,5,6,5,5,5,6,5,5,4,4,4,5,5,6,6,5,4,2,3,5,4,6,4,3,5,4,2,3,5,5,3,4,3,4,63,25,46,24,38,158
"230",100,25,2,4,3,1,1,"1,2,4",4,2,3,3,1,2,3,3,2,2,3,4,2,3,3,4,3,3,2,2,2,3,6,3,4,5,5,6,6,7,6,4,3,2,6,5,4,5,3,3,5,2,2,3,3,3,3,2,4,2,2,2,3,5,2,3,5,3,64,20,34,19,53,137
"231",100,23,1,1,3,2,2,"1,2",4,2,3,3,2,3,2,1,4,3,2,2,3,2,2,3,2,2,3,2,2,2,5,4,5,4,5,6,5,6,4,5,6,3,5,4,6,5,5,5,6,5,5,5,4,6,6,5,5,5,5,6,5,6,5,6,5,6,66,30,51,37,48,184
"232",100,25,2,1,4,1,1,"1,2,3,4,5,6,7,8,9",4,2,1,3,2,3,1,3,3,3,1,2,3,2,3,2,2,3,3,3,3,2,6,6,7,5,6,4,6,7,4,4,7,3,6,6,6,5,6,7,5,7,4,6,6,6,7,5,4,5,6,6,7,6,5,5,6,4,75,37,50,39,48,201
"233",100,27,2,1,4,1,1,"1,2,5,9",2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,2,1,1,1,1,1,1,2,1,1,7,1,1,1,1,7,7,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,31,6,17,8,24,62
"234",100,24,1,1,3,1,2,"2",5,2,3,3,3,4,3,1,3,2,1,2,3,4,4,4,2,3,3,4,2,2,4,5,5,6,5,7,7,4,5,5,6,4,6,5,6,4,6,6,5,4,6,5,6,5,5,6,5,5,6,6,5,4,4,5,6,5,69,32,54,34,56,189
"235",100,28,2,1,3,2,3,"1,2,3",3,2,3,3,2,2,2,3,3,2,1,2,2,3,3,2,2,2,2,3,3,2,4,5,4,5,4,3,4,4,5,4,3,3,3,5,4,3,4,5,4,4,4,4,5,4,3,4,5,5,5,6,4,5,3,4,5,4,52,26,39,33,47,150
"236",100,21,1,1,3,1,2,"1,2",5,2,3,3,3,3,3,2,2,3,2,2,2,3,3,3,3,2,3,2,2,2,4,5,6,5,6,6,4,6,5,6,6,4,5,6,5,5,5,6,5,5,4,6,5,5,6,5,5,6,5,6,6,5,4,5,5,4,69,32,50,36,51,187
"237",100,22,2,1,3,2,6,"1,4,5,6",5,2,1,2,3,4,3,3,3,3,1,1,3,3,2,2,1,1,3,3,3,2,6,5,6,6,6,4,3,7,6,7,7,3,4,4,4,5,5,6,5,7,4,3,6,5,2,5,5,6,1,1,6,7,4,3,6,6,67,27,51,31,47,176
"238",100,24,1,1,4,1,2,"1,2",5,2,3,3,4,3,2,1,3,2,2,1,3,3,4,3,3,1,3,3,2,1,5,4,5,6,6,5,6,5,4,6,5,2,6,5,5,6,5,6,5,6,4,5,5,6,4,5,6,6,5,5,6,5,6,4,6,5,69,30,48,39,50,186
"239",100,29,1,3,4,1,1,"1,2,3,4,5,6,8,9",5,2,2,2,2,3,2,2,2,2,2,2,2,3,2,2,2,2,2,3,2,2,5,5,3,4,3,4,3,5,4,4,3,4,4,3,4,3,4,4,3,3,3,4,4,3,4,3,5,5,4,4,3,4,4,3,4,5,47,24,37,29,43,137
"240",100,22,1,1,3,1,2,"1,2",5,2,3,3,2,3,1,2,3,2,2,2,3,4,3,2,2,2,3,2,2,2,5,5,4,6,5,4,6,5,6,4,6,3,5,5,6,5,6,6,5,6,6,5,4,6,5,5,6,6,4,6,5,5,6,5,5,6,66,30,53,39,48,188
"241",100,32,2,1,4,1,1,"2,4,5,8,9",4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,4,3,4,4,4,6,5,5,4,3,3,4,4,3,4,4,4,4,2,2,3,5,4,4,3,2,5,3,2,2,4,4,4,4,2,2,51,21,35,22,38,129
"242",100,23,2,1,4,2,2,"2,5,6,9",3,2,1,2,2,2,1,1,2,2,1,1,2,3,2,2,1,1,4,3,2,1,6,6,6,5,4,6,5,6,6,4,4,3,6,5,6,5,4,5,6,6,5,6,5,4,5,6,5,5,5,5,5,6,6,5,6,6,73,32,46,38,36,189
"243",100,26,2,3,5,2,2,"1,2,3,5,6,7,8,9",4,2,2,3,2,3,3,3,3,3,2,2,3,2,3,3,3,2,3,3,3,2,4,4,3,4,1,1,4,4,1,5,6,4,1,1,5,1,4,1,1,5,2,1,5,5,4,1,5,5,4,5,1,1,5,1,1,1,24,20,33,30,53,107
"244",100,26,1,3,4,2,1,"1,2,3,7,8",5,2,2,3,2,3,2,2,2,3,2,2,3,2,3,2,2,1,2,4,2,3,5,4,3,4,3,3,4,5,4,5,3,4,4,3,5,4,3,3,3,2,3,3,4,4,3,4,5,5,3,3,2,3,4,6,5,5,47,23,41,25,47,136
"245",100,30,2,1,4,1,1,"2,3,4,5,8,9",6,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,1,1,4,4,4,3,3,4,5,5,2,3,2,4,5,2,3,3,2,4,2,1,2,4,3,5,4,2,5,3,1,2,3,3,4,3,2,2,45,22,27,19,35,113
"246",100,36,1,1,3,1,1,"1,2,4,5,8,9",4,2,1,1,1,1,2,2,1,3,2,2,2,2,2,1,1,2,2,2,1,1,4,1,2,2,2,2,4,5,3,6,3,4,5,2,3,4,2,4,2,2,1,2,2,3,2,2,6,3,2,6,4,4,5,3,2,2,43,12,28,28,32,111
"247",100,27,2,3,4,2,1,"1,2,3,5,9",5,2,2,3,2,2,3,2,2,3,2,1,2,2,2,2,2,1,2,4,2,2,5,3,3,4,3,3,3,5,4,5,2,4,4,4,5,3,3,4,4,4,3,5,3,5,3,3,5,5,4,4,4,5,3,6,3,5,49,22,40,30,43,141
"248",100,22,1,2,4,2,2,"2,5,6,9",3,2,1,2,3,2,2,1,4,4,2,2,3,3,3,2,2,1,3,2,2,1,7,6,6,6,5,6,5,6,6,6,5,3,5,6,6,6,6,5,5,6,6,6,5,5,5,6,5,6,6,6,6,5,5,5,5,7,75,32,55,39,45,201
"249",100,38,2,1,4,1,5,"4,5,7,8,9",6,2,1,2,2,2,1,2,1,2,1,1,2,2,2,2,2,2,2,2,1,1,5,2,4,3,2,5,4,5,3,5,5,4,6,3,2,2,2,4,2,2,2,2,2,6,4,3,5,3,1,5,5,4,4,5,2,2,51,18,32,24,33,125
"250",100,25,2,1,4,2,1,"5,6,9",4,2,1,2,2,2,1,1,2,3,2,2,2,2,3,2,2,2,3,2,1,1,6,6,6,5,6,5,5,5,6,6,6,2,5,5,7,7,7,5,6,6,7,7,7,6,5,5,6,6,6,5,5,5,4,4,5,4,71,36,54,38,38,199
"251",100,29,1,3,4,2,1,"1,2,3,6,9",5,2,2,2,2,3,2,3,2,3,2,2,2,2,3,2,1,2,2,2,2,2,5,3,5,6,3,5,6,4,6,5,4,5,7,4,3,4,4,5,6,4,5,5,4,6,3,4,6,5,5,4,5,6,4,4,6,5,66,27,44,34,43,171
"252",100,29,2,4,4,2,1,"1,2,4,5,9",5,2,1,2,2,2,1,2,1,2,1,1,1,1,1,1,2,2,2,2,1,2,3,4,3,3,2,5,4,5,5,5,4,4,5,5,5,4,6,6,4,2,3,5,4,6,3,2,5,4,2,5,6,6,4,5,5,5,57,27,42,28,30,154
"253",100,23,2,3,4,2,6,"1,2,3,4,5,7,8,9",3,2,2,4,4,4,3,2,3,3,2,3,4,3,3,3,2,2,3,4,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,2,2,2,2,2,2,2,2,2,26,15,24,14,58,79
"254",100,28,1,1,4,2,1,"1,2,5,6",2,2,1,1,2,3,1,1,2,2,1,1,1,1,1,1,1,1,2,2,1,1,6,2,4,3,3,3,6,6,2,2,2,1,7,2,2,6,5,4,2,2,2,6,3,6,2,4,6,2,2,2,5,3,5,2,2,1,57,21,23,22,27,123
"255",100,24,2,1,4,2,2,"1,2,3,4,5,9",6,2,2,2,3,3,2,2,2,2,2,2,2,3,4,4,2,3,2,3,3,3,6,6,5,6,4,6,5,6,6,5,5,4,5,6,6,6,5,6,4,3,5,6,4,6,6,3,6,4,5,5,6,6,4,5,3,5,70,31,50,33,51,184
"256",100,24,2,1,4,2,1,"1,2,3,4,5",6,2,3,4,4,3,3,3,3,3,4,3,2,4,4,2,4,4,1,3,3,3,7,7,6,5,6,6,4,5,6,7,3,6,3,4,5,6,5,2,2,4,5,5,5,4,7,7,6,5,1,3,3,5,5,5,6,5,61,34,52,29,63,176
"257",100,22,1,1,4,2,2,"3,4,5,6,9",6,2,1,2,2,2,1,1,4,4,1,1,2,2,2,2,3,2,3,3,1,1,6,6,6,6,5,5,6,5,5,6,5,3,6,5,5,6,6,5,5,6,6,6,6,5,5,5,6,6,5,5,6,6,5,5,6,7,71,34,54,39,40,198
"258",100,35,2,1,3,1,2,"9",4,2,3,3,3,2,3,2,4,3,3,2,2,3,3,4,1,3,3,1,3,2,3,3,4,5,5,4,3,4,5,6,5,3,4,3,2,4,5,4,4,3,2,4,6,5,4,5,4,4,4,3,2,2,4,5,5,6,49,27,44,24,53,144
"259",100,23,2,1,4,2,1,"2,4,5,9",4,2,1,3,2,2,1,2,2,2,1,1,2,2,2,2,1,1,2,3,1,2,3,2,3,2,2,4,4,4,2,2,2,5,6,2,2,2,2,5,2,2,2,2,2,4,2,1,4,2,1,3,2,2,2,4,2,2,40,14,25,16,35,95
"260",100,35,1,1,6,2,1,"1,2",3,2,3,3,2,1,3,2,3,2,3,2,2,1,2,3,2,4,3,2,2,3,3,5,4,2,3,4,5,4,3,2,3,4,5,4,3,2,3,2,3,2,3,2,3,4,3,2,3,5,3,2,2,3,4,3,3,3,43,20,29,22,48,114
"261",100,35,2,1,4,3,4,"4",4,2,2,2,3,2,4,3,3,4,2,2,2,2,1,2,2,1,3,2,2,2,3,4,4,5,6,5,4,3,2,1,2,4,4,4,5,5,3,5,4,6,3,4,1,4,5,5,3,2,4,7,5,2,4,5,4,2,53,22,36,28,46,139
"262",100,35,1,1,4,3,1,"2,4,5",5,2,4,2,2,3,2,3,2,3,1,2,2,1,2,4,3,3,3,4,2,3,3,5,3,4,5,6,3,1,3,5,4,4,2,5,6,3,1,7,6,5,4,3,4,3,5,3,2,5,3,6,4,3,2,5,4,3,49,24,41,26,51,140
"263",100,35,2,1,2,3,2,"3,4,6,7",5,2,4,2,2,3,1,2,2,2,4,3,3,4,3,2,4,4,2,3,1,2,2,3,3,5,6,5,4,3,2,3,4,1,1,3,4,5,5,4,5,5,4,3,2,3,4,6,6,5,4,3,2,1,3,4,5,6,45,20,42,27,53,134
"264",100,35,2,1,5,3,1,"2,3,5,8,9",5,2,4,2,2,3,3,2,2,3,1,4,2,3,2,2,1,2,3,1,3,2,2,3,5,4,3,2,3,4,5,6,5,5,3,4,5,3,4,5,6,5,2,3,4,4,5,4,6,3,2,4,5,6,5,3,2,4,51,21,41,31,47,144
"265",100,35,2,1,5,3,1,"3,4,6,8",5,2,3,1,2,3,1,2,2,2,2,1,3,2,1,2,2,1,3,2,4,3,2,3,4,5,6,7,6,5,4,3,2,7,3,4,5,6,7,6,5,4,3,1,3,4,5,4,5,4,3,2,4,5,4,3,2,4,60,18,45,27,42,150
"266",100,35,2,1,4,3,1,"2,3,4,7",5,2,4,2,3,4,2,3,1,2,2,1,3,2,1,2,2,1,3,2,3,2,2,3,4,5,6,5,4,3,2,3,4,3,6,5,5,4,3,2,3,4,5,5,4,3,2,4,6,5,4,3,2,4,5,6,5,3,46,22,43,31,45,142
"267",100,33,2,4,3,3,1,"4,8,9",4,2,2,2,2,2,2,2,2,2,1,2,2,2,3,2,2,3,2,3,1,1,3,3,3,3,3,4,4,3,3,2,2,4,5,4,4,3,3,5,3,2,2,4,4,4,4,2,5,3,2,3,4,5,4,4,3,3,46,22,30,24,40,122
"268",100,23,2,4,4,2,2,"3,4,5,6,9",6,2,1,2,2,2,1,1,2,2,1,1,2,3,3,2,2,1,3,2,2,1,6,6,5,5,5,2,6,6,3,3,4,2,4,5,5,5,6,6,5,5,6,5,5,5,6,5,6,5,6,6,5,5,5,5,6,6,63,33,47,38,36,181
"269",100,24,2,1,4,2,1,"2,9",6,2,1,4,2,2,1,1,4,2,1,1,2,2,2,2,1,1,3,2,1,1,6,6,5,5,6,3,7,5,5,4,4,3,5,6,6,7,5,4,6,7,5,4,5,6,7,6,5,6,6,6,5,5,6,5,6,6,70,34,49,41,36,194
"270",100,22,1,1,4,2,6,"1,3,4,8,9",4,2,2,2,2,3,1,2,3,3,2,3,3,3,4,2,3,4,4,3,3,3,5,5,6,4,4,6,4,5,4,3,3,5,4,5,3,6,4,6,5,3,3,4,5,6,6,6,5,2,3,4,3,5,4,4,5,5,65,31,38,26,55,160
"271",100,26,1,1,5,2,6,"1,3,4,8",4,2,2,2,3,2,2,3,2,3,2,3,2,3,3,2,3,3,3,2,3,2,5,4,3,4,5,5,4,3,3,4,5,4,5,4,3,5,4,3,3,4,5,4,4,3,3,5,3,5,5,4,4,5,3,3,4,4,52,22,41,29,50,144
"272",100,28,1,2,5,1,1,"8",4,2,4,1,3,1,1,1,3,4,1,2,3,3,3,2,1,1,1,2,2,2,3,4,2,4,1,5,6,4,2,4,6,5,3,4,7,7,5,4,3,3,1,4,6,6,4,7,2,2,4,5,2,4,3,3,3,4,52,27,40,23,41,142
"273",100,26,2,1,4,1,1,"1,4,5,9",6,2,1,2,2,2,1,1,2,2,1,1,2,2,2,2,1,1,3,4,1,1,6,6,6,5,5,6,4,5,5,6,4,3,6,5,5,6,6,6,5,5,5,5,6,5,5,6,6,6,6,5,5,5,5,5,5,5,71,32,49,38,34,190
"274",100,35,2,1,4,3,4,"2,4,5,9",5,2,3,3,4,3,2,3,1,2,2,1,1,3,3,2,1,2,1,3,3,2,1,2,3,2,4,5,3,6,2,4,2,3,6,3,2,5,6,2,4,6,1,3,5,3,3,6,2,5,4,3,1,3,5,6,4,3,47,20,33,28,45,128
"275",100,30,2,1,4,2,3,"2,3,6",5,2,4,2,3,3,3,4,4,2,2,4,3,4,2,1,2,2,1,4,3,2,3,4,5,6,3,3,4,5,2,7,1,4,5,2,3,5,2,4,6,3,5,2,3,6,3,2,5,4,6,1,3,5,5,3,5,6,49,23,40,29,55,141
"276",100,30,2,1,4,3,4,"2,3,4",5,2,4,2,3,3,3,4,3,4,2,3,1,3,3,1,3,2,2,4,3,1,2,2,4,5,7,2,3,4,5,2,5,6,5,6,3,2,4,5,3,6,2,4,3,5,4,2,4,5,6,4,3,1,4,6,5,3,46,23,43,30,54,142
"277",100,30,2,1,3,3,4,"2,3,4,6",5,2,4,2,3,4,2,3,3,2,4,3,3,3,2,2,2,1,2,1,3,2,2,3,4,3,2,3,4,5,4,3,1,5,5,6,5,4,3,5,2,5,3,4,2,6,5,3,1,7,5,4,2,4,6,4,3,4,49,23,33,32,51,137
"278",100,30,2,1,3,3,5,"2,3,4",5,2,4,2,3,1,2,1,3,2,4,3,3,4,3,1,3,2,2,3,3,2,2,3,4,5,7,4,1,3,4,6,5,5,5,3,1,4,6,5,4,2,4,5,4,2,2,4,3,5,5,1,3,5,2,5,3,5,46,19,49,23,51,137
"279",100,30,2,1,3,3,3,"2,3,5,6,7",5,2,4,3,2,3,3,2,2,1,2,1,3,2,3,2,4,2,3,4,2,3,1,1,2,3,4,4,3,4,5,4,2,6,2,3,5,6,6,3,4,2,3,4,1,3,3,5,6,3,5,4,3,1,3,2,3,4,45,15,39,24,51,123
"280",100,27,1,1,5,1,1,"9",6,2,3,4,2,3,2,2,4,2,4,1,3,1,2,4,2,1,4,3,2,1,1,5,6,5,3,6,3,6,3,5,7,5,3,3,2,5,4,5,2,4,2,5,2,2,5,3,3,4,5,4,4,3,5,3,5,3,50,24,39,28,50,141
"281",100,35,2,1,5,1,1,"1,2,3,4",5,2,2,2,3,4,3,4,4,2,2,4,3,2,2,1,1,2,1,3,3,3,2,4,2,3,4,4,2,1,4,6,5,7,3,5,4,3,2,4,4,5,2,4,5,4,2,4,6,5,4,1,5,3,4,4,4,4,43,23,41,28,51,135
"282",100,34,2,1,3,3,3,"2,3,4,6",5,2,4,2,3,4,2,2,2,2,2,4,2,3,3,2,3,3,3,3,3,3,4,2,3,4,6,4,4,2,4,4,5,7,3,3,4,5,5,3,2,4,3,4,2,3,2,4,5,5,7,5,3,4,3,3,2,3,44,15,44,33,55,136
